Timestamp(UTC),EAST_LONGITUDE(deg),NORTH_LATITUDE(deg),ID(-),T(degC),RH(%),LightVOC(ADU),HeavyVOC(ADC),Ozone(ADU),CO(ADU),CO2(ADU),Elevation(ft),Distance From Road (miles)
2024-10-26T11:16:24.00+00:00,-105.8779,39.697762,YPOD,15.36,14.13,745,675,1577,2375,170,10721.45704,0.386551914
2024-10-26T11:16:34.00+00:00,-105.877863,39.697669,YPOD,15.34,14.48,747,669,1599,2379,173,10719.48853,0.380417539
2024-10-26T11:16:43.00+00:00,-105.877764,39.697563,YPOD,15.34,14.68,749,666,1593,2344,176,10716.53578,0.373870972
2024-10-26T11:16:54.00+00:00,-105.877669,39.697452,YPOD,15.34,14.75,751,666,1607,2351,176,10712.59877,0.367054157
2024-10-26T11:17:04.00+00:00,-105.877608,39.697356,YPOD,15.33,14.36,746,668,1573,2381,174,10709.31793,0.361048685
2024-10-26T11:17:15.00+00:00,-105.877523,39.697272,YPOD,15.33,13.93,740,668,1567,2410,170,10706.36517,0.356145878
2024-10-26T11:17:25.00+00:00,-105.877423,39.697204,YPOD,15.33,13.78,736,664,1568,2417,166,10704.06858,0.352572839
2024-10-26T11:17:36.00+00:00,-105.877341,39.697105,YPOD,15.31,13.62,732,660,1557,2409,165,10701.772,0.346807433
2024-10-26T11:17:45.00+00:00,-105.877257,39.697033,YPOD,15.29,13.7,730,654,1564,2385,165,10699.47541,0.342975804
2024-10-26T11:17:57.00+00:00,-105.877187,39.696952,YPOD,15.28,14.2,735,649,1576,2379,166,10697.17882,0.338444666
2024-10-26T11:18:06.00+00:00,-105.877101,39.696863,YPOD,15.28,14.05,735,649,1573,2406,172,10693.89798,0.333679438
2024-10-26T11:18:17.00+00:00,-105.877017,39.696769,YPOD,15.27,13.96,734,647,1572,2407,185,10689.63289,0.328662242
2024-10-26T11:18:27.00+00:00,-105.876922,39.696661,YPOD,15.26,13.92,732,645,1560,2391,184,10684.38354,0.323014644
2024-10-26T11:18:38.00+00:00,-105.876851,39.696571,YPOD,15.26,14,733,643,1576,2428,174,10680.11845,0.318287076
2024-10-26T11:18:48.00+00:00,-105.876807,39.696456,YPOD,15.27,14.27,736,642,1581,2442,169,10674.86911,0.311547402
2024-10-26T11:18:57.00+00:00,-105.876838,39.696347,YPOD,15.26,13.92,734,645,1564,2442,167,10670.9321,0.303900567
2024-10-26T11:19:08.00+00:00,-105.876879,39.696227,YPOD,15.26,14.12,738,645,1596,2460,169,10666.99509,0.295361176
2024-10-26T11:19:18.00+00:00,-105.876917,39.696133,YPOD,15.26,14.94,746,644,1630,2449,172,10664.04234,0.288566414
2024-10-26T11:19:29.00+00:00,-105.876971,39.696009,YPOD,15.25,15.21,754,647,1630,2434,177,10659.77724,0.279533079
2024-10-26T11:19:39.00+00:00,-105.877002,39.695923,YPOD,15.25,14.97,757,653,1618,2387,177,10656.82449,0.273385965
2024-10-26T11:19:48.00+00:00,-105.877056,39.695799,YPOD,15.25,14.55,755,658,1605,2393,172,10652.23131,0.264353285
2024-10-26T11:19:58.00+00:00,-105.877116,39.695696,YPOD,15.24,14.2,752,663,1593,2394,169,10648.2943,0.256573254
2024-10-26T11:20:07.00+00:00,-105.877165,39.695583,YPOD,15.23,14.04,749,665,1593,2396,176,10643.37304,0.248345416
2024-10-26T11:20:17.00+00:00,-105.877205,39.695472,YPOD,15.22,13.73,743,667,1584,2402,181,10638.45178,0.240412844
2024-10-26T11:20:28.00+00:00,-105.877232,39.695382,YPOD,15.21,13.57,738,666,1574,2413,177,10634.18669,0.234083147
2024-10-26T11:20:37.00+00:00,-105.877275,39.695277,YPOD,15.19,13.45,734,663,1573,2404,170,10629.59352,0.226486784
2024-10-26T11:20:49.00+00:00,-105.877318,39.695171,YPOD,15.18,14.12,739,659,1607,2427,171,10624.67226,0.218826526
2024-10-26T11:20:58.00+00:00,-105.877354,39.695066,YPOD,15.18,14.74,748,657,1628,2417,170,10620.07908,0.211364134
2024-10-26T11:21:09.00+00:00,-105.877404,39.694945,YPOD,15.18,14.47,751,661,1612,2442,167,10616.14207,0.202605537
2024-10-26T11:21:19.00+00:00,-105.877439,39.694822,YPOD,15.19,14.47,754,666,1620,2432,163,10613.18932,0.194009113
2024-10-26T11:21:29.00+00:00,-105.877515,39.694719,YPOD,15.21,14.58,758,669,1626,2426,163,10610.23656,0.185911811
2024-10-26T11:21:38.00+00:00,-105.877564,39.694611,YPOD,15.22,14.82,763,671,1635,2414,165,10607.61189,0.1780117
2024-10-26T11:21:50.00+00:00,-105.877594,39.69451,YPOD,15.24,14.74,766,675,1636,2407,169,10605.3153,0.170930204
2024-10-26T11:21:59.00+00:00,-105.877645,39.694374,YPOD,15.25,14.94,771,677,1651,2380,174,10601.70638,0.161195244
2024-10-26T11:22:10.00+00:00,-105.87769,39.694272,YPOD,15.28,15.42,778,679,1664,2364,176,10599.0817,0.153763346
2024-10-26T11:22:20.00+00:00,-105.877736,39.694151,YPOD,15.29,16.12,787,683,1684,2355,177,10596.12895,0.145096938
2024-10-26T11:22:31.00+00:00,-105.877765,39.694029,YPOD,15.31,15.57,787,690,1669,2370,180,10593.83236,0.136723516
2024-10-26T11:22:41.00+00:00,-105.87783,39.693897,YPOD,15.33,16.12,793,692,1687,2351,179,10591.20769,0.126978147
2024-10-26T11:22:50.00+00:00,-105.877878,39.693798,YPOD,15.34,15.61,793,697,1665,2342,176,10589.23918,0.119685839
2024-10-26T11:23:00.00+00:00,-105.877933,39.693671,YPOD,15.37,15.61,799,699,1683,2368,181,10586.9426,0.110473318
2024-10-26T11:23:09.00+00:00,-105.877983,39.693568,YPOD,15.39,15.84,805,703,1670,2389,184,10584.64601,0.102889507
2024-10-26T11:23:19.00+00:00,-105.878052,39.693444,YPOD,15.41,15.14,804,710,1666,2402,187,10581.69325,0.093570178
2024-10-26T11:23:28.00+00:00,-105.878098,39.693351,YPOD,15.43,14.87,801,713,1652,2446,188,10579.72475,0.086706527
2024-10-26T11:23:38.00+00:00,-105.878179,39.693218,YPOD,15.45,14.48,798,716,1647,2452,187,10576.11582,0.076558455
2024-10-26T11:23:48.00+00:00,-105.878232,39.693115,YPOD,15.48,14.41,795,717,1646,2454,184,10573.81924,0.068913073
2024-10-26T11:23:59.00+00:00,-105.878314,39.693009,YPOD,15.49,14.32,788,718,1640,2448,185,10571.19456,0.060446003
2024-10-26T11:24:08.00+00:00,-105.878392,39.692924,YPOD,15.52,14.45,784,718,1648,2416,187,10569.55414,0.053420348
2024-10-26T11:24:20.00+00:00,-105.87848,39.692824,YPOD,15.54,14.84,785,714,1665,2431,187,10567.58564,0.045289028
2024-10-26T11:24:29.00+00:00,-105.878567,39.69275,YPOD,15.56,15.35,795,712,1691,2458,184,10565.61714,0.038989969
2024-10-26T11:24:40.00+00:00,-105.878641,39.692648,YPOD,15.59,15.35,811,718,1709,2537,176,10563.97672,0.031178713
2024-10-26T11:24:50.00+00:00,-105.878713,39.692557,YPOD,15.61,15.19,817,725,1713,2564,173,10562.3363,0.024311488
2024-10-26T11:25:01.00+00:00,-105.878804,39.692466,YPOD,15.66,14.93,812,732,1688,2526,175,10560.69588,0.017913308
2024-10-26T11:25:11.00+00:00,-105.878889,39.6924,YPOD,15.7,14.65,798,735,1668,2491,177,10560.36779,0.014675327
2024-10-26T11:25:22.00+00:00,-105.878954,39.692297,YPOD,15.73,14.3,784,736,1659,2429,183,10560.36779,0.011510576
2024-10-26T11:25:31.00+00:00,-105.87901,39.692193,YPOD,15.75,14.22,778,738,1666,2395,185,10560.36779,0.012749738
2024-10-26T11:25:43.00+00:00,-105.879076,39.692154,YPOD,15.8,14.31,774,738,1654,2394,183,10560.69588,0.016640406
2024-10-26T11:25:52.00+00:00,-105.879104,39.692166,YPOD,15.81,14.35,773,738,1668,2373,180,10560.69588,0.017941748
2024-10-26T11:26:03.00+00:00,-105.879114,39.692177,YPOD,15.86,14.62,792,740,1735,2482,184,10560.69588,0.018362493
2024-10-26T11:26:13.00+00:00,-105.879114,39.692184,YPOD,15.89,14.5,837,744,1752,2768,189,10560.69588,0.018312389
2024-10-26T11:26:24.00+00:00,-105.879129,39.692176,YPOD,15.95,14.42,844,745,1699,2788,185,10560.69588,0.019162784
2024-10-26T11:26:34.00+00:00,-105.879134,39.692178,YPOD,15.99,14.24,828,747,1675,2685,182,10560.69588,0.019411706
2024-10-26T11:26:44.00+00:00,-105.879127,39.692171,YPOD,16.04,14,846,749,1757,2815,183,10560.69588,0.019100297
2024-10-26T11:26:53.00+00:00,-105.879126,39.692161,YPOD,16.08,14.2,868,749,1700,2865,186,10560.69588,0.01915252
2024-10-26T11:27:03.00+00:00,-105.879119,39.692163,YPOD,16.14,14.13,852,747,1704,2801,184,10560.69588,0.0187625
2024-10-26T11:27:12.00+00:00,-105.879111,39.692165,YPOD,16.19,14.17,843,745,1690,2734,179,10561.02396,0.018320369
2024-10-26T11:27:22.00+00:00,-105.879103,39.692167,YPOD,16.26,14.56,849,744,1720,2728,177,10561.02396,0.017878205
